Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-27,9.770000457763672,9.770000457763672,9.770000457763672,9.770000457763672,300,0,0
2021-12-28,9.8100004196167,9.880000114440918,9.8100004196167,9.880000114440918,50400,0,0
2021-12-29,9.914999961853027,9.914999961853027,9.914999961853027,9.914999961853027,100,0,0
2021-12-30,9.914999961853027,9.914999961853027,9.914999961853027,9.914999961853027,0,0,0
2021-12-31,9.914999961853027,9.914999961853027,9.914999961853027,9.914999961853027,0,0,0
2022-01-03,9.899999618530273,9.899999618530273,9.890000343322754,9.899999618530273,3500,0,0
2022-01-04,9.920000076293945,9.920000076293945,9.890000343322754,9.899999618530273,260600,0,0
2022-01-05,9.899999618530273,9.920000076293945,9.899999618530273,9.920000076293945,621400,0,0
2022-01-06,9.930000305175781,9.979999542236328,9.899999618530273,9.979999542236328,9300,0,0
2022-01-07,9.899999618530273,9.9399995803833,9.899999618530273,9.9399995803833,5800,0,0
2022-01-10,9.930000305175781,9.930000305175781,9.899999618530273,9.899999618530273,200,0,0
2022-01-11,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0,0,0
2022-01-12,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,4800,0,0
2022-01-13,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0,0
2022-01-14,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0,0
2022-01-18,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0,0
2022-01-19,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0,0
2022-01-20,9.90999984741211,9.90999984741211,9.899999618530273,9.90999984741211,35500,0,0
2022-01-21,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,1400,0,0
2022-01-24,9.899999618530273,9.899999618530273,9.890000343322754,9.890000343322754,10600,0,0
2022-01-25,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,109600,0,0
2022-01-26,9.920000076293945,9.920000076293945,9.885000228881836,9.890000343322754,124800,0,0
2022-01-27,9.890000343322754,9.920000076293945,9.890000343322754,9.920000076293945,39100,0,0
2022-01-28,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,5700,0,0
2022-01-31,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0,0
2022-02-01,9.899999618530273,9.899999618530273,9.880000114440918,9.899999618530273,16500,0,0
2022-02-02,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,685,0,0
