Holder,Shares,Date Reported,% Out,Value,ABV
"Pacific Ridge Capital Partners, LLC",767771,2021-09-29,0.0654,2533644,UFAB
Royce & Associates LP,562405,2021-12-30,0.0479,1102313,UFAB
"Vanguard Group, Inc. (The)",156734,2021-09-29,0.0134,517222,UFAB
"Bridgeway Capital Management, Inc.",137700,2021-09-29,0.011699999999999999,454410,UFAB
"Renaissance Technologies, LLC",101277,2021-09-29,0.0086,334214,UFAB
"Raymond James Financial Services Advisors, Inc.",100000,2021-12-30,0.0085,196000,UFAB
"Geode Capital Management, LLC",30623,2021-09-29,0.0026,101055,UFAB
Dimensional Fund Advisors LP,29885,2021-12-30,0.0025,58574,UFAB
"JFS Wealth Advisors, LLC",27000,2021-12-30,0.0023,52920,UFAB
Blackrock Inc.,23903,2021-09-29,0.002,78879,UFAB
