Holder,Shares,Date Reported,% Out,Value,ABV
"AWM Investment Company, Inc.",697785,2021-09-29,0.0665,2107310,SGLB
"Vanguard Group, Inc. (The)",139435,2021-09-29,0.013300000000000001,421093,SGLB
"Geode Capital Management, LLC",107850,2021-12-30,0.0103,198444,SGLB
"Renaissance Technologies, LLC",84361,2021-12-30,0.008,155224,SGLB
"Simplex Trading, LLC",72165,2021-12-30,0.0069,132783,SGLB
"Susquehanna International Group, LLP",71474,2021-09-29,0.0068000000000000005,215851,SGLB
Blackrock Inc.,30091,2021-12-30,0.0029,55367,SGLB
Virtu Financial LLC,28848,2021-09-29,0.0027,87120,SGLB
State Street Corporation,19770,2021-09-29,0.0019,59705,SGLB
First Manhattan Company,18781,2021-09-29,0.0018,56718,SGLB
