Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",149887,2021-09-29,0.0021,470645,RMED
Dowling & Yahnke LLC,68448,2021-09-29,0.0009,214926,RMED
Gsa Capital Partners Llp,52400,2021-09-29,0.0007000000000000001,164536,RMED
"Geode Capital Management, LLC",41797,2021-09-29,0.0006,131242,RMED
"Susquehanna Fundamental Investments, LLC",35700,2021-09-29,0.0005,112098,RMED
Bank Of New York Mellon Corporation,26910,2021-09-29,0.0004,84497,RMED
Citadel Advisors LLC,21377,2021-09-29,0.0003,67123,RMED
Bank of America Corporation,16055,2021-09-29,0.0002,50412,RMED
"Jane Street Group, LLC",13881,2021-09-29,0.0002,43586,RMED
Virtu Financial LLC,13106,2021-09-29,0.0002,41152,RMED
