Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",2450601,2021-12-30,0.0436,1072382,PULM
"Vanguard Group, Inc. (The)",2047588,2021-09-29,0.0364,1637865,PULM
Blackrock Inc.,1250058,2021-12-30,0.0222,547025,PULM
"Geode Capital Management, LLC",504183,2021-12-30,0.009000000000000001,220630,PULM
"Polaris Venture Management Co. V, L.L.C.",359441,2021-09-29,0.0064,287516,PULM
State Street Corporation,278923,2021-09-29,0.005,223110,PULM
Morgan Stanley,117911,2021-09-29,0.0021,94317,PULM
Northern Trust Corporation,107007,2021-12-30,0.0019,46826,PULM
"Parallax Volatility Advisers, L.p.",97919,2021-09-29,0.0017000000000000001,78325,PULM
"First Republic Investment Management, Inc.",50000,2021-12-30,0.0009,21880,PULM
