Holder,Shares,Date Reported,% Out,Value,ABV
"Arrowstreet Capital, Limited Partnership",5250833,2021-09-29,0.0034999999999999996,42846797,LFC
Credit Suisse AG,1534149,2021-09-29,0.001,12518655,LFC
Dimensional Fund Advisors LP,1382261,2021-12-30,0.0009,11376008,LFC
Morgan Stanley,1095783,2021-09-29,0.0007000000000000001,8941589,LFC
Blackrock Inc.,720189,2021-09-29,0.0005,5876742,LFC
Parametric Portfolio Associates,714199,2021-09-29,0.0005,5827863,LFC
Goldman Sachs Group Inc,564514,2021-09-29,0.0004,4606434,LFC
Ohio-State Teachers Retirement System,517000,2021-12-30,0.0003,4254910,LFC
Citadel Advisors LLC,435340,2021-09-29,0.0003,3552374,LFC
"Shaw D.E. & Co., Inc.",347000,2021-09-29,0.0002,2831520,LFC
