Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4233050,2021-09-29,0.1458,345755524,AAWW
"Vanguard Group, Inc. (The)",3269402,2021-09-29,0.11259999999999999,267044755,AAWW
"Sixth Street Partners Management Company, L.P.",2007000,2021-09-29,0.0691,163931760,AAWW
Dimensional Fund Advisors LP,2002613,2021-09-29,0.069,163573429,AAWW
"Greenlight Capital, Inc.",1514855,2021-09-29,0.052199999999999996,123733356,AAWW
"Hill City Capital, LP",1434268,2021-09-29,0.049400000000000006,117151010,AAWW
Smith (Donald) & Company Inc.,1351077,2021-09-29,0.04650000000000001,110355969,AAWW
Morgan Stanley,1124595,2021-09-29,0.0387,91856919,AAWW
State Street Corporation,1083567,2021-09-29,0.0373,88505752,AAWW
Lsv Asset Management,941493,2021-12-30,0.032400000000000005,88613321,AAWW
