Holder,Shares,Date Reported,% Out,Value,ABV
"Adams Asset Advisors, LLC",5222003,2021-12-30,0.0664,68930439,CLMT
Knott (David M.),3567500,2021-09-29,0.0453,28218925,CLMT
"Evermore Global Advisors, LLC",1672349,2021-12-30,0.0213,22075006,CLMT
"Caption Management, LLC",769900,2021-09-29,0.0098,6089909,CLMT
Goldman Sachs Group Inc,703449,2021-09-29,0.0089,5564281,CLMT
"Susquehanna International Group, LLP",433372,2021-09-29,0.0055000000000000005,3427972,CLMT
"Barnett & Company, Inc.",305982,2021-12-30,0.0039000000000000003,4038962,CLMT
"Springhouse Capital Management, LP",298506,2021-09-29,0.0038,2361182,CLMT
Windsor Group Ltd,266830,2021-12-30,0.0034000000000000002,3522156,CLMT
Royal Bank of Canada,226053,2021-09-29,0.0029,1788079,CLMT
