Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",262762,2021-09-29,0.037000000000000005,2674917,USAU
LPL Financial LLC,60956,2021-09-29,0.0086,620532,USAU
"Geode Capital Management, LLC",51524,2021-09-29,0.0073,524514,USAU
"Susquehanna International Group, LLP",22154,2021-09-29,0.0031,225527,USAU
Blackrock Inc.,16664,2021-09-29,0.0023,169639,USAU
State Street Corporation,13300,2021-09-29,0.0019,135394,USAU
Northern Trust Corporation,12060,2021-09-29,0.0017000000000000001,122770,USAU
"B. Riley Wealth Management, Inc.",11750,2021-09-29,0.0017000000000000001,119615,USAU
"Commonwealth Equity Services, LLC",10567,2021-12-30,0.0015,94785,USAU
"Advisor Group, Inc.",9281,2021-12-30,0.0013,83250,USAU
