Holder,Shares,Date Reported,% Out,Value,ABV
"Ordinal Holdings ManageCo, LP",19859244,2021-09-29,0.17679999999999998,485161330,VIRT
"Vanguard Group, Inc. (The)",11880847,2021-09-29,0.1058,290249092,VIRT
"William Blair Investment Management, LLC",9732667,2021-09-29,0.0866,237769054,VIRT
Temasek Holdings (Private) Limited,6380503,2021-09-29,0.056799999999999996,155875688,VIRT
"Renaissance Technologies, LLC",4799107,2021-12-30,0.042699999999999995,138358254,VIRT
"Ameriprise Financial, Inc.",4796843,2021-09-29,0.042699999999999995,117186874,VIRT
Blackrock Inc.,4369422,2021-12-30,0.038900000000000004,125970436,VIRT
Van Berkom & Associates Inc.,3539399,2021-12-30,0.0315,102040873,VIRT
"FMR, LLC",2728111,2021-09-29,0.024300000000000002,66647751,VIRT
"AQR Capital Management, LLC",2183718,2021-09-29,0.0194,53348230,VIRT
