Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Ltd.,1177906,2021-09-29,0.022000000000000002,15795719,CGBD
Morgan Stanley,1143002,2021-09-29,0.0213,15327656,CGBD
Van Eck Associates Corporation,791939,2021-12-30,0.0148,10873322,CGBD
"Arrowstreet Capital, Limited Partnership",701898,2021-09-29,0.0131,9412452,CGBD
Truist Financial Corp,644767,2021-09-29,0.012,8646325,CGBD
"Callodine Capital Management, LP",640000,2021-09-29,0.012,8582400,CGBD
"Shaw D.E. & Co., Inc.",580570,2021-09-29,0.0108,7785443,CGBD
"Ameriprise Financial, Inc.",554387,2021-09-29,0.0104,7434329,CGBD
Lsv Asset Management,540600,2021-12-30,0.0101,7422438,CGBD
"Muzinich & Co., Inc.",443316,2021-09-29,0.0083,5944867,CGBD
