Holder,Shares,Date Reported,% Out,Value,ABV
First Trust Preferred Securities & Income ETF,1423026,2021-10-30,0.12369999999999999,34721834,BPYPN
Cohen & Steers Preferred Securities & Income Fund,1225318,2021-09-29,0.1065,28758213,BPYPN
iShares Preferred & Income Securities ETF,955149,2021-10-30,0.08310000000000001,23305635,BPYPN
TIAA-CREF Fds-TIAA-CREF Core Impact Bond Fund,695000,2021-09-29,0.0604,16311650,BPYPN
College Retirement Equities Fund-Social Choice Account,695000,2021-09-29,0.0604,16311650,BPYPN
Invesco ETF Tr II-Invesco Preferred ETF,511633,2021-09-29,0.044500000000000005,12008026,BPYPN
First Trust Intermediate Duration Preferred & Income Fd,242025,2021-10-30,0.021,5905410,BPYPN
Nuveen Real Asset Income Fd,209259,2021-09-29,0.0182,4911308,BPYPN
Eaton Vance Core Plus Bond Fund,190000,2021-09-29,0.0165,4459300,BPYPN
Global X Fds-Global X U.S. Preferred ETF,170310,2021-10-30,0.0148,4155564,BPYPN
