Holder,Shares,Date Reported,% Out,Value,ABV
iShares Preferred & Income Securities ETF,1109996,2021-10-30,0.08410000000000001,28893195,ACGLO
Invesco ETF Tr II-Invesco Preferred ETF,687470,2021-11-29,0.0521,17537359,ACGLO
Cohen & Steers Preferred Securities & Income Fund,522659,2021-09-29,0.039599999999999996,13458469,ACGLO
Invesco ETF Tr-Invesco Financial Preferred ETF,304558,2021-11-29,0.0231,7769274,ACGLO
SPDR (R) Ser Tr-SPDR ICE Preferred Securities ETF,234753,2021-10-30,0.0178,6110620,ACGLO
Global X Fds-Global X U.S. Preferred ETF,186502,2021-10-30,0.0141,4854647,ACGLO
Innovator ETF Tr-Innovator S&P Investment Grade Preferred ETF,132853,2021-11-29,0.0101,3389080,ACGLO
Cohen & Steers REIT & Preferred Income Fund,110159,2021-09-29,0.0083,2836594,ACGLO
"Cohen & Steers Infrastructure Fund, Inc.",80000,2021-09-29,0.0060999999999999995,2060000,ACGLO
Flaherty & Crumrine Preferred and Income Securities Fund,56500,2021-08-30,0.0043,1489340,ACGLO
