Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,9259518,2021-09-29,0.1531,346491163,AAT
"Vanguard Group, Inc. (The)",8002841,2021-09-29,0.1323,299466310,AAT
American Assets Inc,6999073,2021-09-29,0.1157,261905311,AAT
State Street Corporation,2693631,2021-09-29,0.044500000000000005,100795672,AAT
"Principal Financial Group, Inc.",2581441,2021-09-29,0.042699999999999995,96597522,AAT
"FMR, LLC",2372722,2021-09-29,0.0392,88787257,AAT
Cramer Rosenthal Mcglynn LLC/Adv,1848306,2021-09-29,0.030600000000000002,69163610,AAT
Macquarie Group Limited,1523839,2021-09-29,0.0252,57022055,AAT
"American Assets Investment Management, Llc",1465336,2021-12-30,0.0242,54994060,AAT
Northern Trust Corporation,1245073,2021-09-29,0.0206,46590631,AAT
