Holder,Shares,Date Reported,% Out,Value,ABV
"River Road Asset Management, LLC",1847863,2021-12-30,0.1176,71493819,AGX
Blackrock Inc.,1198416,2021-09-29,0.07629999999999999,52334826,AGX
"Franklin Resources, Inc.",1064527,2021-09-29,0.0677,46487894,AGX
Ashford Capital Management Inc.,970880,2021-09-29,0.061799999999999994,42398329,AGX
"Vanguard Group, Inc. (The)",830580,2021-09-29,0.0529,36271428,AGX
Dimensional Fund Advisors LP,694102,2021-12-30,0.044199999999999996,26854806,AGX
JP Morgan Chase & Company,546511,2021-09-29,0.0348,23866135,AGX
"Renaissance Technologies, LLC",494096,2021-09-29,0.031400000000000004,21577172,AGX
"FMR, LLC",487825,2021-09-29,0.031,21303317,AGX
"AltraVue Capital, LLC",431086,2021-12-30,0.0274,16678717,AGX
