Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5385144,2021-09-29,0.171,148306865,AAN
"Vanguard Group, Inc. (The)",3863433,2021-09-29,0.12269999999999999,106398944,AAN
Dimensional Fund Advisors LP,1377397,2021-12-30,0.0438,33952836,AAN
State Street Corporation,1219943,2021-09-29,0.0387,33597230,AAN
"Palisade Capital Management, L.L.C.",893563,2021-09-29,0.028399999999999998,24608725,AAN
Lsv Asset Management,870958,2021-12-30,0.0277,21469114,AAN
Bank of America Corporation,747612,2021-12-30,0.023700000000000002,18428635,AAN
Royce & Associates LP,672109,2021-12-30,0.0213,16567486,AAN
"Russell Investments Group, Ltd.",561218,2021-12-30,0.0178,13834023,AAN
"Geode Capital Management, LLC",552507,2021-09-29,0.0175,15216042,AAN
