Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5385144,2021-09-29,0.171,148306865,AAN
"Vanguard Group, Inc. (The)",3863433,2021-09-29,0.12269999999999999,106398944,AAN
"Copeland Capital Management, LLC",1710857,2021-09-29,0.054299999999999994,47117001,AAN
Dimensional Fund Advisors LP,1390301,2021-09-29,0.044199999999999996,38288889,AAN
State Street Corporation,1219943,2021-09-29,0.0387,33597230,AAN
Lsv Asset Management,942658,2021-09-29,0.029900000000000003,25960801,AAN
"Palisade Capital Management, L.L.C.",893563,2021-09-29,0.028399999999999998,24608725,AAN
Bank of America Corporation,648775,2021-09-29,0.0206,17867263,AAN
Royce & Associates LP,573794,2021-09-29,0.0182,15802286,AAN
"Geode Capital Management, LLC",552507,2021-09-29,0.0175,15216042,AAN
