Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",16897871,2021-09-29,0.0808,2018450690,ABC
Blackrock Inc.,11019808,2021-09-29,0.0527,1316316065,ABC
JP Morgan Chase & Company,8180177,2021-09-29,0.0391,977122142,ABC
State Street Corporation,6468748,2021-09-29,0.030899999999999997,772691948,ABC
Boston Partners,4788604,2021-09-29,0.0229,571998747,ABC
"FMR, LLC",3908432,2021-09-29,0.0187,466862202,ABC
Capital Research Global Investors,3415948,2021-09-29,0.0163,408034988,ABC
FIL LTD,2966825,2021-09-29,0.014199999999999999,354387246,ABC
"Geode Capital Management, LLC",2621661,2021-09-29,0.0125,313157406,ABC
Burgundy Asset Management Ltd.,2120157,2021-09-29,0.0101,253252753,ABC
